id,title,company,location,description,time_posted
400405af3ae98465,Scientist,"Structure Based Design, Inc.","San Diego, CA 92121","Job Summary
Structure Based Design, Inc. is a biotech company in San Diego, California. We are seeking scientist who have experience and passion on protein crystallization and crystal structure determination. You will participate in crystallization study of our diverse structure biology projects in collaboration with industry partner for drug discovery or academic laboratory for research publication.
Responsibilities include:
- Protein crystallization, co-crystallization with ligand
- Using crystallization automation equipment
- Diffraction data collection using in house facility or synchrotron light source
- Protein purification of recombinant proteins using His-tag, GST-tag, affinity purification,
ionexchange, size exclusion
- Structure determination is a plus
Requirements:
- Demonstrating a track record of high quality performances on protein crystallization
- Independently designing experiments, analyzing data and interpreting
- Experience working with kinase, nuclear receptor or GPCR would be helpful
Job Type: Full-time
Education:
Bachelor's (Required)
Start date:
Immediately (Required)",save job
b3bf0552fefae0ec,Data Scientist I,Johnson Controls,"Santa Clara, CA","Job Description

Data Scientist I

-

WD30056257298

What you will do

You will be
responsible for developing state-of-the-art Machine Learning (ML), Deep
Learning (DL) and Artificial Intelligence (AI) analytics for IoT, smarter
buildings, smarter cities, smarter environment, smart manufacturing and smart
enterprises in the global data science organization of Johnson Controls. You will be solving complex industrial
problems using advanced ML, DL, AI and Mathematical Modeling and Optimization techniques
with involvement in the whole cycle of data science tasks including data
pre-processing, feature engineering, problem formulation, algorithmic selection/evaluation,
modeling, hyper-parameter tuning and deployment of the solutions.

The data scientist
role will work closely with platform engineering and product management,
and Digital Solution Offerings and solution engineering to integrate
results into operational platforms, including modern Big Data processing
ecosystem including Hadoop and NoSQL architectures.

You will be a member
of a talented team that delivers contemporary ML/DL/AI solutions for
all Johnson Controls Product Business. You will be executing data science
driven projects as we build out capabilities and our architecture.

How you will do it

Work on
all stages of data science projects from understanding problem and data to
implementing the solutions into products and service offerings.

Develop
strong relationships with business, application and platform
development team members by being proactive, displaying a thorough
understanding of the business/product development processes and by
recommending innovative ML/DL/AI solutions.

Provide
data modeling, mining, pattern analysis, data visualization and ML/DL/AI
solutions to address technical services, manufacturing and integrated supply
chain needs.

Communicate
project output in terms of customer value, business objectives, and product
opportunity.

Promote
data science methods and processes across functions.

Attend
industry conferences to stay current on industry trends, challenges, and
potential market opportunities.

Qualifications

What we look for

Masters
or Ph.D. degree in Predictive Analytics, Applied Mathematics, Applied
Statistics, Computer Science, Artificial Intelligence, Operations Research, Physical
Science, Actuarial Science, Business Analytics, Business Intelligence &
Analytics, Applied Mathematics or Engineering.

0-5
years of industrial experience of developing practical ML/DL/AI applications.

Hand-on experience
with modeling/development software (R, Python, Scikit-learn, Numpy, SciPy,
Pandas, Matplotlib, Jupyter Notebook, Spark MLlib, TensorFlow, Theano, PyTorch).

Must be
an expert in programming and data structure modeling.

Must
know and has hand-on experience in Artificial Intelligence
and Machine Learning including Statistical Learning, Reinforcement Learning,
and Deep Learning (RNN/LSTM, AutoEnoder and CNN).

Deep
familiarity with statistical models & methods (time-series analysis,
regression analysis, experimental design, hypothesis testing, etc.).

Knowledge
in logic programming, knowledge representation, reasoning, automated planning
and scheduling.

Knowledge
in thermodynamics, energy and HVAC system is plus.

Signal
processing background is plus.

Strong
data visualization skills is plus.

Experience
with project leadership.

Experience
bringing prototypes to production on Hadoop and/or NoSQL platforms.

Experience
with text analytics.

Experience
working with remote and global teams.

Results
driven with a positive can do attitude.

Excellent
collaboration and negotiation skills.

Highly
team oriented.

Ability
to work collaboratively with development/implementation staff through the
design and build of new business processes and systems.

In depth
understanding of best-in-class model and data configuration and development
processes.

Understanding
of data science trends and future state technologies.

Ability
to travel – up to 10%. Higher percentage (up to 25%) preferred but not
required.

Who we are

At Johnson Controls,
we’re shaping the future to create a world that’s safe, comfortable and
sustainable. Our global team creates innovative, integrated solutions to make
cities more connected, buildings more intelligent and vehicles more efficient.
We are passionate about improving the way the world lives, works and plays. The
future requires bold ideas, an entrepreneurial mind-set and collaboration
across boundaries. You need a career focused on tomorrow. Tomorrow needs you.

Johnson Controls is
an equal employment opportunity and affirmative action employer and all
qualified applicants will receive consideration for employment without regard
to race, color, religion, sex, national origin, age, protected veteran status, status
as a qualified individual with a disability, or any other characteristic
protected by law. If you are an individual with a disability and you need an
accommodation during the application process please email

SpecialAccommodations@Tyco.com

.

Job

Engineering

Primary Location

US-CA-Santa Clara

Organization

Bldg Technologies & Solutions

Overtime Status

-

Exempt

To all recruitment agencies:
Johnson Controls does not accept unsolicited agency resumes/CVs. Please do not forward resumes/CVs to our careers email addresses, Johnson Controls employees or any other company location. Johnson Controls is not responsible for any fees related to unsolicited resumes/CVs.

JB-17340",29 days ago
6480aec1f563729c,Data Scientist,ZapLabs LLC,"Emeryville, CA","Commission
Job Title: Data Scientist

Join us as we build a next-generation analytics platform to serve our world-class agents. As a Data Scientist, you’ll help build a platform of robust analytics features that lay the foundation for optimizing agent and broker productivity that bring Realogy’s renowned real estate brands into the next era of data-driven excellence.

What we’re looking for:
You’re a talented, creative, and motivated data scientist who loves data, who’s ready to work with a team of individuals who share your passion. With a related degree under your belt-and maybe even some experience-you’re ready to take your programming and database knowledge to the next level. You enjoy challenging projects involving large data pipelines, cleaning and transforming data, and algorithm development. With your strong analytical skills, unwavering commitment to quality, excellent technical skills, and collaborative work ethic, you’ll do great things here at ZapLabs.

What you’ll do:
As a Data Scientist, you’ll be responsible for mastering our data and designing the systems which enable us to use it most effectively. You’ll be designing and implementing processes around machine learning, business intelligence, and predictive analytics that meet the needs of millions of agents, brokers, home buyers, and sellers. Your role will involve collaborating with a team of talented engineers, product managers and designers to investigate new data sources, perform data modeling, and deploy new features.

Skills, accomplishments, & interests you should have:
BS in Computer Science, Engineering, Mathematics, or related technical discipline or equivalent combination of training and experience
Proven experience with machine learning/data modeling projects and algorithm development for solving business problems
At least 2 years of Data Science/Analytics experience
ETL, data cleaning and transformation experience
Solid knowledge of Python or R for statistical analysis as well as machine learning solutions (scikit-learn, tensorflow, etc)
Confidence working with SQL
Excellent analytical, statistical, and troubleshooting skills
Excellent written and verbal communication skills in English

Nice to haves:
Familiarity with Big Data technologies (Hadoop, Spark, Cassandra, HDFS, etc.) is a big plus!
Experience with Spark Streaming, Spark MLlib
Knowledge of real estate, leads, CRM, commission structures and plans
Graduate degree and/or published research in a related field
Current experience with Amazon EMR, EC2, S3, Redshift
Ability to work quickly with an eye towards the big picture

Here at ZapLabs, we love to celebrate and share with one another—from volunteering and having pizza movie nights to playing on our company sports teams and hosting our annual baking competitions and international potlucks.

#LI-LY1

HTF1
Employment type
Full-time
Company
ZapLabs LLC
About us
ZapLabs (www.zaplabs.com) is the innovation and technology hub for global real estate leader Realogy Holdings Corp. (NYSE: RLGY), and the driving force behind inventive technology for brokers and agents affiliated with Realogy’s world renowned real estate brands. ZapLabs delivers its highly effective consumer, sales associate and broker solutions in support of Realogy’s leading franchise brands and is positioned to expand the scope of its technology development efforts to encompass Realogy’s other business segments, including residential brokerage, relocation and settlement services. ZapLabs is headquartered in Emeryville, California.

#LI-LY1
HTF1
EEO statement
EOE AA M/F/Vet/Disability",21 days ago
36634a0169bc147c,Data Scientist,Alere,"San Diego, CA 92121","Data Scientist
REQ18050068


Data Scientist
Alere is now part of Abbott’s Diagnostics family of businesses, bringing together exceptional teams of experts and industry leading technologies. As we embark on this exciting journey, the Abbott Rapid Diagnostic Division (ARDx) is searching for a new member to join our Research & Development team. The Data Scientist will be an integral contributor to the team’s success in launching new diagnostic technologies. Current and future projects are classified as high profile to the business and in later development phases, with several early stage projects about to take off. This is an ideal time to join!

This is a great opportunity to leverage your strong technical expertise while growing your career with a premier industry leader. If you seek a dynamic role where your contributions will pave the way in developing exciting new products then come and work with us!
Core Job Responsibilities
Support R&D to capture, interpret, understand, and operationalize advanced analytics
Provide data modeling, mining, pattern analysis, data visualization and machine learning solutions
Apply design of experiment methodology to understand technology variation and improve product performance
Apply advanced statistical procedures, models and graphics on a wide array of data sets
Provide root cause analysis including troubleshooting of pre- and post-market products
Define experimental plans, pilot exploratory and analytical phases on experimental data
Create and maintain documentation for data analyses used to develop specifications for various platforms
Provide continuous improvement of data analysis tools and methods used to evaluate data sets and set specifications
Work on all stages of projects from understanding data to implementing solutions into products, including determining testing stages, applying appropriate statistical tools, defining sampling size, and setting specifications
Prepare reports summarizing the results of data analysis
Collaborate with project teams in the design and development of protocols, statistical analysis plans, data management plans, compliance of data analyses and the reporting of results
The individual may travel occasionally per needs of the assigned project
Position Accountability / Scope
The individual is responsible for the development and/or implementation of statistical methods and tools, data modeling and data analytics designed to evaluate and analyze data sets generated across various platforms within R&D
The individual will work as part of a cross-functional team ecompassing R&D, Product Development, Operations, Quality, Regulatory and Project Management to deliver statistical and analytics solutions
Previous experience in the area of molecular diagnostics is a plus



Qualifications
An advanced degree (minimum Master of Science) in computer science, statistics, or mathematics, or in biochemistry or biology with a strong background in computer science, statistics or mathematics with at least 3 years of experience at a startup or mid- to large-sized corporation is required. The candidate must have experience in statistical analysis, data modeling and/or advanced analytics in healthcare or another regulated industry.
The candidate must have expert knowledge in at least 2 of the following:
Data analytics
Data modeling
Inferential statistics
Predictive analytics
Design of experiment
The candidate must have working knowledge in JMP, Prism, Minitab, or SAS.
Prior experience with any of the following is a plus: R, Python, Streaming analytics, Machine Learning

Job Clinical / R&D
Primary Location USA-California-San Diego
Organization General & Administrative
Schedule Full-time
Unposting Date Ongoing",30+ days ago
926f3853acb95f79,"Data Scientist, Analytics",Tonal,"San Francisco, CA","Who We are:

Tonal is building an intelligent fitness system that will change the way people work out at home. It isn't a wearable or mobile app. Tonal is a fresh approach to fitness that leverages hardware, software, video content, and artificial intelligence. Everyone who's seen our product, from professional athletes to fitness enthusiasts, has fallen in love.

Tonal is a well-funded and fast growing startup that has built a close-knit culture of high performers. Led by repeat entrepreneurs, we're a diverse team where everyone strives to be the best version of themselves, and we know that can't happen unless we're all having fun working on something that has meaning to us. If you're passionate about both a healthy lifestyle and technology, then check us out!

Overview

Tonal generates business critical data from multiple disparate sources; including operations, logistics, sales, customer support, as well as customer specific exercise and fitness telemetry. We are looking for a master data squirrel to analyse and translate into a meaningful impact to the business. This is not big data: this is tactical business critical data with immediate impact.

You will have a background in a quantitative or technical field, with experience working with large data sets and success in collaborating with cross functional teams.

Who You Are

5+ years of experience doing quantitative analysis.
BA/BS in Computer Science, Math, Physics, Engineering, Statistics or other technical field.
Experience in SQL or other databases
Development experience in any scripting language (PHP, Python, Perl, etc.)
Understanding of statistics (e.g., hypothesis testing, regressions)
Experience manipulating data sets through statistical software (ex. R, SAS) or other methods
Experience with ERP and CRM systems like Netsuite or Salesforce
Ability to organize and present complex data to technical and non-technical audiences
Team player with high integrity
Open to feedback with an ongoing desire to improve
High degree of self awareness


What You Will Do

Link separate data sources into usable formats
Perform data analysis to extract useful business insights
Design and implement reporting dashboards that track key business metrics
Work closely with cross functional teams to provide useful analysis
Implement backend software to automate data processing
Automating analysis and authoring pipelines via SQL and Python based ETL framework",14 days ago
2bab469e0a18f872,Data Scientist,Grand Rounds,"San Francisco, CA 94107","The Role:
Data Scientists at Grand Rounds work on problems that are core to the company’s mission. Major challenges include developing systems and models to identify the highest quality doctors in the country as well as methodologies to uncover the subtle differences between each physician’s clinical expertise. Additionally, patient-level modeling allows us to understand the specific healthcare needs of every person. With a high fidelity understanding of both patients and physicians we are able to route patients to both appropriate and high quality care.

In addition to developing the company’s core technologies, data scientists provide decision support analysis for many teams across the organization including product development, sales, marketing, and strategy. Data scale ranges from small data sets to large multi-terabyte clinical information in distributed database systems.

About Us:

Grand Rounds' vision is to create a path to great health and health care, for everyone, everywhere. Founded in 2011, the company provides an employer-based technology solution that connects members and their families to high-quality care. With Grand Rounds, employers get a personalized, high-performance network at scale, while their employees get the tools and support needed to navigate their care on their own terms. Named Rock Health’s 2018 Fastest Growing Company, Grand Rounds helps restore individual health and quality of life, and offers employers lower health care spend and higher employee productivity. For more information, please visit www.grandrounds.com.
In your first 30 days, you will:
Onboard with the Grand Rounds team in San Francisco, setup your dev environment, get access to data systems, and become familiar with the tech stack
Learn about on-going initiatives involving data scientists, product managers, and engineers
Spend time with members of the Analytics, Medical, and Patient Care teams and learn how our teams collaborate
Become familiar with the data landscape and hit the ground running by joining a project team
In your first 60 days, you will:
Get familiarized with clinical data.
Master the ins and outs of claims data: ICDs, CPTs, etc.
Learn how to use and navigate our various databases and write scripts using our data for various analyses
Learn about our existing code-base and best practices
Collaborate with other data scientists to help build our patient-physician matching products
In your first 90 days, you will:
Integrate into long-term multi-data-scientist ventures and deliver on one or several short-term individual projects
Perform analyses that help us better understand patients and/or physicians, while helping you get familiarized with our data
Spend time with Staff Physicians and other medical domain experts to learn about the world of healthcare
Develop an understanding of both immediate business objectives as well as longer term company aspirations to develop intuition around prioritization and trade-offs between short-term deliverables and longer term R&D efforts
Responsibilities:
Develop creative solutions to diverse problems including engineering challenges, unstructured data messes, ontology development, and machine learning applications
Lead and develop major projects from end-to-end encompassing planning, design, technical implementation, debugging, roll-out to Product & Engineering, testing, and iteration
Operate at level of sophistication in statistics, machine learning, or computer science that is publication-worthy
Regularly monitor pull requests, perform code reviews, and produce excellent peer reviews on projects prior to shipping to Product & Engineering
Evaluate and experiment with new technologies and tools prior to wider adoption by the team
Work closely with analysts, data scientists, product managers, and engineers
Qualifications:
Minimum 2 years of industry production experience as a Data Scientist or Engineer
Excellent verbal communications, including the ability to clearly and concisely articulate complex concepts to both technical and non-technical collaborators
Degree(s) should be in a technical discipline such as Computer Science, Computational Biology, Engineering, Statistics, Physics, Math, quantitative social science
Experience with SQL relational databases as well as big data: the Hadoop ecosystem, Hive, Spark, Presto, Vertica, Greenplum, etc
Required: SQL, Python, R, linux shell scripting
Desired: Scala, Java, or Ruby
Experience with machine learning and computational statistics packages
Experience with visualization tools
Frequent user of cloud computing platforms such as Amazon Web Services, Microsoft Azure, or Google Cloud Platform
Bonus Points: previous work on medical applications and/or with claims data
This is a full time position located in San Francisco, CA.
-
Grand Rounds is an Equal Opportunity Employer and considers applicants for employment without regard to race, color, religion, sex, orientation, national origin, age, disability, genetics or any other basis forbidden under federal, state, or local law. Grand Rounds considers all qualified applicants in accordance with the San Francisco Fair Chance Ordinance.",1 day ago
a66436f2fa65ef76,"Data Scientist, Audience Science",Ubisoft,"San Francisco, CA 94107","Job Description

Ubisoft, leading creator, publisher and distributor of interactive entertainment and services, with a rich portfolio of world-renowned brands, including Assassin’s Creed, Just Dance, Tom Clancy’s video game series, Rayman, Far Cry and Watch Dogs, is seeking a Data Scientist, Audience Science.
If you are looking to use your knowledge of data science to create insights in a renowned video game company, this is the job you have been looking for. In a newly established team, based in San Francisco, you will get to influence how we work with data science as you generate insights that are actively put to use.
Responsibilities:
Utilize a large panel of tools corresponding to different steps of the analysis. The most common will be SQL/HiveQL for data extraction, R/Python/Spark for data analysis and Tableau for data visualization.
The team is fully transverse as we are working with production, marketing, CRM, media, licensing, sales and finance.
Based on your strong background on computer science, you will be in charge of the automatization of scores and segmentations in a Hadoop environment.
You will work with the San Francisco teams, as well as with other teams based all around the world, mainly Montreal and Paris.
Build different models which provide insights for teams across the organization including, but not limited to our brand, CRM, production, and executive management teams.

Qualifications
Master's or degree or above in computer science or mathematics
3+ years of experiences as a software engineer, data engineer or data scientist
Proficiency in R, Python or Spark
Proficiency in SQL or HiveQL
Knowledge of data visualization
Experience with advanced analytics
Strong interest in the gaming industry
Excellent communication and interpersonal skills

Additional Information

Ubisoft is committed to creating an inclusive work environment that reflects the diversity of our player community. We are an equal opportunity employer. Qualified applicants will receive consideration for employment without regard to their race, ethnicity, religion, gender, sexual orientation, age or disability status.",30+ days ago
c09d06b6ebaeb413,"Data Scientist, Webex Teams",Cisco,"San Jose, CA","What You'll Do
How connect with people every day? Do you chat? Video calls? Meetings? Have you ever had trouble connecting to audio, or video from a meeting room? Have you had a hard time coordinating with your team around a common goal or initiative? We all need to connect with people to get our work done. We are uniquely positioned to make it amazing across hardware and software with a leading market position in meetings. Our next goal is to redefine how people work where communication is at the core of all productive collaboration.

Responsibilities
Leverage your quantitative analysis skills to see beyond the numbers and understand how our users interact with our products. The Data Scientist works in the following areas:

Design models to predict retention and churn.
Understand and build models of user behaviors
Define metrics to measure and monitor the health and success of the product.
Forecast growth trajectory and accordingly define product goals
Propose investments in the product roadmap based on opportunities in the insights
Implement experiments to statistically evaluate various hypotheses for increasing user engagement.
Transform complex, high-volume, high dimensionality data from varying sources into business insights and solution recommendations.
Contribute to all steps of the process from collecting and storing data to running extensive analyses to drive actionable insights.
Collaborate on complex and technical work with engineers to effectively communicate data-driven findings and develop quantitative strategies.
Present findings and recommendations to Product Management and Executive Leadership.

Who You'll Work With
We are an experienced group of product managers, engineers, and designers who are finding new ways to leverage data from communication, people interaction, and collaborative content creation to craft new collaboration experiences in ways that nobody but Cisco can. These new collaboration experiences will give a stronger voice to the remote worker, make distributed teams as efficient as co-located teams, and drive the new generation of everyday collaboration between teammates.

Who You Are

Required Skills
3+ years of experience in quantitative analysis
3+ years of experience in Python, Ruby, or Java
Knowledge of statistical analysis and experience with a statistical package such as R, MATLAB, SPSS, SAS, Stata, etc.
BA/BS in Computer Science, Math, Physics, Engineering, Statistics or another technical field
Experience initiating and driving projects to completion with minimal guidance
Experience communicating the results of analyses

Bonus Skills
Experience with an Internet-based company
MS in Computer Science, Math, or Statistics
Experience building neural networks, or any deep learning techniques
Experience in SQL

Why Cisco
At Cisco, each person brings their unique talents to work as a team and make a difference.
Yes, our technology changes the way the world works, lives, plays and learns, but our edge comes from our people.
We connect everything – people, process, data and things – and we use those connections to change our world for the better.
We innovate everywhere - From launching a new era of networking that adapts, learns and protects, to building Cisco Services that accelerate businesses and business results. Our technology powers entertainment, retail, healthcare, education and more – from Smart Cities to your everyday devices.
We benefit everyone - We do all of this while striving for a culture that empowers every person to be the difference, at work and in our communities.
Colorful hair? Don’t care. Tattoos? Show off your ink. Like polka dots? That’s cool. Pop culture geek? Many of us are. Be you, with us! #WeAreCisco

LI-PC1
dicedev
#GD2015",8 days ago
5e364920c1dc4f3b,Data Scientist,States Title,"San Francisco, CA","********************************************
Create the model that transforms an industry
********************************************

Want to bring a $15B sector of the insurance industry into the 21st century? Yearning for a startup built around machine learning? Join States Title and send an entirely new type of real estate model into the wild.

Every mortgage or refinance transaction needs title insurance. The current incumbents pay only 5% of their intake as claims; they spend about 85% running a manual process that involves frequent paper searches and phone calls for millions of mortgages every year.

States Title is modernizing this antiquated process and will scale rapidly to grab a large fraction of the market. By bringing data science to title insurance, we can repurpose those wasted billions towards making homeownership easier and less risky, helping people invest time and money into more meaningful parts of their lives.

*************************************************
We're growing our data science team at all levels
*************************************************

As a data scientist at States Title, you'll take part in a fun, diverse, and respectful corporate atmosphere. You'll interact frequently with an executive team that has significant accomplishments at The White House, Google, McKinsey, and Capital One behind them. Much more than a model builder, you'll talk directly with VP+ customers and stakeholders, vet and negotiate deals with vendors, recommend strategies to change the direction of the company, and discuss data stewardship and model governance with deep legal minds in the public and private sectors.

We're proud of the sophisticated data ingestion process we have built, as well as the multi-model ecosystem that is already live, with its parts working together to orchestrate an instant insurance decision in a robust, well-managed, and well-tested way. We have high expectations of communication, accountability, and mathematical rigor, and are looking for those who would be inspired and stimulated in such an environment.

**************************
Do you have what it takes?
**************************

2-10 years of relevant experience in any of the following:
Fintech: you've built credit risk, fraud, or insurance models or algorithms and worked with engineering teams to deploy them
Academia: you've used real-world data to publish highly cited peer-reviewed journal articles on prediction or inference using open source tools
Series A and Series B start-up environments: you've served a catch-all analytics role doing everything from data cleaning to SQL joins to building predictive models
Strengths aligned with our needs
Theoretical background relevant to data science (e.g. Can you explain how to build a random forest without making reference to computers?)
Technical skills (e.g. When you write a python library that tests the score distribution of incoming orders against expectation, does Engineering praise the quality of your code?)
Creative skills (e.g. When out-of-the-box regression on a continuous target isn't good enough, can you come up with a customized loss function for the problem?)
Collaboration skills (e.g. Can you get a group to make a controversial decision in fewer than 30 minutes?)
In-person, full-time availability
You live in or are willing to relocate to the SF Bay Area
You thrive on in-person interaction and look forward to getting in to work
*************************************************
We want to help you do the best work of your life
*************************************************

We believe the most valuable investment we can make — and the greatest boost we can give your career — is an exceptional team of colleagues who are passionate about what we are doing.

We currently offer the following benefits and will continually evolve them with the goal of efficiently attracting, retaining, and leveraging the very highest quality talent.

Our passionate, capable team will always be our #1 benefit
We are proud of the team we have built so far, and we are excited about the team we have yet to add
Learn something new every day
Get more done than you would anywhere else
Competitive salaries and stock option grants
Top-of-the-line computer equipment
Health, dental, and vision benefits for you and your family
See exactly how generous our plans are for yourself! ( https://www.zenefits.com/benefits-preview/?token=8fde9ab6-2cf5-417a-80af-cf8529c35f05 )
Flexible work hours
Unlimited vacation policy
A modern, dynamic 401(k) plan
Wellness benefits (Health FSA)
Commuter benefits (Transit FSA)
*******************************
We believe in Equal Opportunity
*******************************

We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.",5 days ago
89ddd1dba496e9af,Manager of the Cryo-TEM Facility at UC San Diego,UC San Diego,"San Diego, CA","$71,000 - $160,000 a year
The Cryo-TEM Facility at UCSD is a state-of-the-art, cross-campus facility dedicated to the high-resolution imaging of molecular and cellular samples under cryogenic conditions. The facility currently houses four TEMs: (1) A Tecnai Sphera, a 200keV instrument with a LaB6 gun and equipped with a CCD camera; (2) A Tecnai Polara, a 300keV instrument with a Field Emission Gun (FEG) and a DE20 direct electron detector; (3) An FEI Talos Arctica, a 200keV instrument with a FEG, Volta phase plates and a K2 Summit direct electron detector; (4) A Titan Krios, a 300keV instrument with a FEG, Volta phase plates, a Quantum energy filter and a K2 Summit. Another Titan Krios, equipped with Volta phase plates and a K3 direct electron detector will be delivered in June 2019. The facility also houses an Aquilos cryo-DualBeam for Life Sciences for the preparation of cryo-electron tomography samples using Focused Ion Beam milling, as well as all the ancillary equipment required for cryo-TEM.
The Facility already has a Cryo-EM Project Specialist who assists users in the preparation and imaging of biological cryo-TEM specimens.
Responsible for the operational management of a multi-million dollar cryo-transmission electron microscopy (cryo-TEM) facility and enabling outside users to benefit from its capabilities. Responsibilities include: managing the day-to-day operations of the facility, training, and supervising scientists in all aspects of the use of microscopy equipment, sample preparation, data acquisition and processing. Critical to the position will be the ongoing development and implementation of cutting edge techniques for sample preparation and imaging under cryo-TEM conditions; interfacing with potential users across the UCSD campus to help them develop and implement workflows that can lead to high-resolution structure determination; and ensuring that the software-driven automation of the microscopes incorporates the latest developments in the field.
Applies extensive knowledge as a research professional with an in-depth understanding of statistical and / or other analysis techniques designed to support research projects of broad scope and complexity. May function as a team lead.
QUALIFICATIONS
Must have the ability to manage a large, multi-user research facility and to perform all duties with limited supervision.
Must be able to quantitatively analyze scientific results, communicate effectively with faculty, students, staff, vendors, and service engineers, have an acute attention to detail, keep accurate and clear records, spearhead the planning and writing of instrument-related grant proposals as needed, keep abreast of scientific literature concerning relevant new instrumentation and specimen preparation and imaging techniques, and manage time, set priorities and meet deadlines.
Previous teaching experience or experience training large numbers of students and staff in the operation of transmission electron microscopes (especially those equipped with field emission guns).
In-depth knowledge of research function.
Advanced skills associated with statistical analysis, database management and systems programming.
Advanced skills in analysis and consultation.
Advanced ability to communicate complex information in a clear and concise manner both verbally and in writing.
Advanced project management skills. Ability to lead and influence within and external to project team.
Advanced research skills at a level to evaluate alternate solutions and develop recommendations.
Advanced ability to think creatively to recommend action steps or strategize solutions relative to research.
Superior organizational and interpersonal skills.
Excellent manual dexterity and visual acuity are required.
SPECIAL CONDITIONS
Job offer is contingent upon satisfactory clearance based on Background Check results.",5 hours ago
76ab7f3d2c696761,Data Scientist,Sutherland,"San Ramon, CA","Job Purpose and Background/Context:
To be a part of the Analytics Solutions team. The Analytics Solutions team helps in identifying strategic decisions and business innovation for pioneering the next generation enterprise practices in the Analytical & Advisory space across domains. The Analytics Solutions supports classifying future growth initiatives, market opportunities and charting the roadmap with competitive offerings, new products and services besides identifying scales and means for optimization.
The position supports development and maintenance of quantitative models and provides analytical leadership to one or more functions Technology, Insurance, Telecommunication, Travel, Banking, Mortgage, Retail, Healthcare, and Government.
Key Responsibilities:
- Set the vision and direction to the team – strategically, technically and tactically - Establish and improve data collection, engineering, analysis and modeling practices and processes - Support senior management with integrating data science, analytics into decision making and the portfolio of products and services - Challenge the team to drive new solutions - Provide independent in-depth strategic modeling approach for specific domain - Model Validation and Ensuring proper model implementation through analytics with proper documentation of analytical findings for record - Attract, mentor, manage, and develop data analyst and data scientist talent - Participate in Analytics Solutions Training events to impart industry knowledge - Support Competency development by providing materials supporting Analytics solutions Initiatives in marketing and solutions - Support Product R&D initiative by providing Advanced Statistical Insights & Algorithms
The selected candidate will be involved in the whole process of model development, including developing a research agenda to support internal and external client needs, model calibration, testing and documentation, assisting in the production-quality model implementation, and writing and presenting research papers.
Knowledge/Experience: - 8-10 years of relevant and hands-on work experience in Analytics & Data Science firms - Very good verbal and written communication skills, Analytical skills and storytelling skills - Demonstrates Leadership skills including: communicates authentically; strong business acumen; ability to execute strategic vision; takes accountability for driving excellent results; manages change and ambiguity. - Experience in managing large, complex projects with multiple deliverables simultaneously - Must have hands-on experience developing data science solutions - from concept to production - Must have experience prototyping and implementing data science solutions in an enterprise - Analyze client needs and drive towards impactful business outcomes - Understanding of the issues and future challenges in more than one domain on Analytics (Technology, Insurance, Telecommunication, Travel, Banking, Mortgage, Retail, Healthcare, and Government) by working for a research or consulting company / Financial Services organization
-2-
. Competencies/Skills: - Conceptualize, build, implement and improve solutions using a variety of Statistical models, Machine Learning. Deep Learning and Optimization techniques, on large data sets - Present advanced concepts and techniques to senior executives and develop trusted and highly respected relationships with customers and colleagues. - Collaborate with Data Scientist and Software Developer colleagues to research, debate, experiment and devise highly effective solutions based on Original Thinking. - Drive client engagements focused on Big Data and Advanced Business Analytics, in diverse domains such as product development, marketing research, public policy, optimization, and risk management. - Expertise in supervised and unsupervised learning. Experience in libraries such as Scikit learn etc. and use of machine learning in at least 2 projects - Expertise in text analytics. Experience Word2Vec, GloVe, LDA etc. - Programming skills in Python or R - Knowledge of Big data technologies like Hadoop, Spark etc., - Proficiency in statistical analysis languages and software packages (such as SAS, SPSS, R, etc.). - Experience in Deep learning and Neural networks such as CNTK, MXNet, TensorFlow. Should have done at least 2 projects using one of the mentioned technologies - Be able to navigate data sources from converting raw data into meaningful and actionable insights to gathering qualitative information from stakeholders. - Very good with Excel, Powerpivot, data models et al. - Experience in data access from databases, ability to write complex SQL queries - Experience in BI tool such as Tableau, PowerBI, Tibco Jaspersoft etc.
Educational Qualifications:
- Advanced degree with Math, Statistics or Computer science - Strong mathematical background with ability to understand algorithms and methods from a mathematical viewpoint and an intuitive viewpoint.
Job Type: Full-time
Experience:
Data Science: 7 years (Preferred)
Education:
Bachelor's (Preferred)
Location:
San Ramon, CA (Preferred)
Work authorization:
United States (Preferred)",save job
